"filename", "language", "JavaScript", "Markdown", "JSON", "JavaScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/rotation/y.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/rotation/z'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/rotation/z.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 3, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/slice/E'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/slice/E.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/slice/M'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/slice/M.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/slice/S'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/slice/S.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/subheading.jsx", "JavaScript JSX", 0, 0, 0, 9, 0, 0, 0, 3, 12
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/toggle.jsx", "JavaScript JSX", 0, 0, 0, 19, 0, 0, 0, 3, 22
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/undo.jsx", "JavaScript JSX", 0, 0, 0, 194, 0, 0, 1, 6, 201
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/b'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 3, 48
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/b.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 3, 48
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/d'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/d.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/f'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
